r_left,r_right,b_left,b_right,u_left,u_right,lower_bound_F,upper_bound_F
0.8150209765625,0.815989453125,0.8366555907403927374780178070068359375,0.91832779537019636873900890350341796875,0.75,0.875,"[-6.2161287193063898826, -6.2161287193063898826]","[-1.3377229550078280074, -1.3377229550078280074]"
0.8150209765625,0.815989453125,0.91832779537019636873900890350341796875,1,0.75,0.875,"[-5.4880365528787766749, -5.4880365528787766749]","[-0.22541267360660685592, -0.22541267360660685592]"
0.8150209765625,0.815989453125,0.8366555907403927374780178070068359375,0.91832779537019636873900890350341796875,0.875,1,"[-6.1841626261601749803, -6.1841626261601749803]","[-1.3007168858154589675, -1.3007168858154589675]"
0.8150209765625,0.815989453125,0.91832779537019636873900890350341796875,1,0.875,1,"[-5.4359569192184817865, -5.4359569192184817865]","[-0.17166023083801948412, -0.17166023083801948412]"
0.815989453125,0.8169579296875,0.34484517042039709343111515045166015625,0.5086338778152978200733363628387451171875,0,0.25,"[-9.1957087430549950824, -9.1957087430549950824]","[-3.5899017601864011695, -3.5899017601864011695]"
0.815989453125,0.8169579296875,0.5086338778152978200733363628387451171875,0.672422585210198546715557575225830078125,0,0.25,"[-9.4505247400210201647, -9.4505247400210201647]","[-2.3675118059162985062, -2.3675118059162985062]"
0.815989453125,0.8169579296875,0.34484517042039709343111515045166015625,0.5086338778152978200733363628387451171875,0.25,0.5,"[-9.2317636347201901259, -9.2317636347201901259]","[-3.5723778648597361851, -3.5723778648597361851]"
0.815989453125,0.8169579296875,0.5086338778152978200733363628387451171875,0.672422585210198546715557575225830078125,0.25,0.5,"[-9.3686810218453668853, -9.3686810218453668853]","[-2.2704782561915246575, -2.2704782561915246575]"
0.815989453125,0.8169579296875,0.672422585210198546715557575225830078125,0.8362112926050992733577787876129150390625,0,0.25,"[-9.4397465846196944028, -9.4397465846196944028]","[-0.80061511273396612776, -0.80061511273396612776]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0,0.125,"[-6.970255629816541898, -6.970255629816541898]","[-1.9774185958709058486, -1.9774185958709058486]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0,0.125,"[-6.5238286860957579449, -6.5238286860957579449]","[-1.043468748216725972, -1.043468748216725972]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.125,0.25,"[-6.7269730452605642768, -6.7269730452605642768]","[-1.7960726135250173474, -1.7960726135250173474]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.125,0.25,"[-6.1831221290596083406, -6.1831221290596083406]","[-0.81363834247035649039, -0.81363834247035649039]"
0.815989453125,0.8169579296875,0.672422585210198546715557575225830078125,0.8362112926050992733577787876129150390625,0.25,0.5,"[-9.1992105764092677589, -9.1992105764092677589]","[-0.6132540537169338668, -0.6132540537169338668]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.25,0.375,"[-6.5590199655633618647, -6.5590199655633618647]","[-1.6562596112733285469, -1.6562596112733285469]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.25,0.375,"[-5.9564985111237991333, -5.9564985111237991333]","[-0.63684068919797220953, -0.63684068919797220953]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.375,0.5,"[-6.4365887950927671568, -6.4365887950927671568]","[-1.5466859381985156308, -1.5466859381985156308]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.375,0.5,"[-5.7916873649540736579, -5.7916873649540736579]","[-0.49730609382355467352, -0.49730609382355467352]"
0.815989453125,0.8169579296875,0.34484517042039709343111515045166015625,0.5086338778152978200733363628387451171875,0.5,0.75,"[-9.310469605918770597, -9.310469605918770597]","[-3.5941491155644458289, -3.5941491155644458289]"
0.815989453125,0.8169579296875,0.5086338778152978200733363628387451171875,0.672422585210198546715557575225830078125,0.5,0.75,"[-9.36406860836767585, -9.36406860836767585]","[-2.2282703805298327282, -2.2282703805298327282]"
0.815989453125,0.8169579296875,0.34484517042039709343111515045166015625,0.5086338778152978200733363628387451171875,0.75,1,"[-9.415614447909762319, -9.415614447909762319]","[-3.6444372747138595869, -3.6444372747138595869]"
0.815989453125,0.8169579296875,0.5086338778152978200733363628387451171875,0.672422585210198546715557575225830078125,0.75,1,"[-9.4044490474288728876, -9.4044490474288728876]","[-2.2252704757671475377, -2.2252704757671475377]"
0.815989453125,0.8169579296875,0.672422585210198546715557575225830078125,0.8362112926050992733577787876129150390625,0.5,0.75,"[-9.0942218989071967883, -9.0942218989071967883]","[-0.50107315684863473759, -0.50107315684863473759]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.5,0.625,"[-6.3457635008725485903, -6.3457635008725485903]","[-1.4605412449002213027, -1.4605412449002213027]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.5,0.625,"[-5.6675673355911175832, -5.6675673355911175832]","[-0.38598768615605777432, -0.38598768615605777432]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.625,0.75,"[-6.2786921338722834207, -6.2786921338722834207]","[-1.3933382378553507142, -1.3933382378553507142]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.625,0.75,"[-5.5730644733864895812, -5.5730644733864895812]","[-0.29711720200164165595, -0.29711720200164165595]"
0.815989453125,0.8169579296875,0.672422585210198546715557575225830078125,0.8362112926050992733577787876129150390625,0.75,1,"[-9.0604463405540816012, -9.0604463405540816012]","[-0.44128325882814095626, -0.44128325882814095626]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.75,0.875,"[-6.2304213491375399769, -6.2304213491375399769]","[-1.3419321835849633562, -1.3419321835849633562]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.75,0.875,"[-5.5015027534404037368, -5.5015027534404037368]","[-0.22674557157921301775, -0.22674557157921301775]"
0.815989453125,0.8169579296875,0.8362112926050992733577787876129150390625,0.91810564630254963667888939380645751953125,0.875,1,"[-6.1975851531873047406, -6.1975851531873047406]","[-1.3040166110194715277, -1.3040166110194715277]"
0.815989453125,0.8169579296875,0.91810564630254963667888939380645751953125,1,0.875,1,"[-5.4484842119874503652, -5.4484842119874503652]","[-0.1720266381309598358, -0.1720266381309598358]"
0.8169579296875,0.81792640625,0.34306816219032285698699951171875,0.5073011216427421427402496337890625,0,0.25,"[-9.2083678966982720482, -9.2083678966982720482]","[-3.6035876869363727693, -3.6035876869363727693]"
0.8169579296875,0.81792640625,0.5073011216427421427402496337890625,0.671534081095161428493499755859375,0,0.25,"[-9.4667465834251061096, -9.4667465834251061096]","[-2.3781369885392047436, -2.3781369885392047436]"
0.8169579296875,0.81792640625,0.34306816219032285698699951171875,0.5073011216427421427402496337890625,0.25,0.5,"[-9.2440849258557680201, -9.2440849258557680201]","[-3.5851750676201996626, -3.5851750676201996626]"
0.8169579296875,0.81792640625,0.5073011216427421427402496337890625,0.671534081095161428493499755859375,0.25,0.5,"[-9.3846878073248305441, -9.3846878073248305441]","[-2.2801712759479686454, -2.2801712759479686454]"
0.8169579296875,0.81792640625,0.671534081095161428493499755859375,0.8357670405475807142467498779296875,0,0.25,"[-9.4592908111058928711, -9.4592908111058928711]","[-0.80732025553672082108, -0.80732025553672082108]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0,0.125,"[-6.9875052470133010019, -6.9875052470133010019]","[-1.9854758927700697502, -1.9854758927700697502]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0,0.125,"[-6.5408119720668125296, -6.5408119720668125296]","[-1.0490340792549599502, -1.0490340792549599502]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.125,0.25,"[-6.7443323952190699089, -6.7443323952190699089]","[-1.8038347741554343617, -1.8038347741554343617]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.125,0.25,"[-6.2001176353881408687, -6.2001176353881408687]","[-0.8188452404739917645, -0.8188452404739917645]"
0.8169579296875,0.81792640625,0.671534081095161428493499755859375,0.8357670405475807142467498779296875,0.25,0.5,"[-9.218645073250035793, -9.218645073250035793]","[-0.61895722077914905324, -0.61895722077914905324]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.25,0.375,"[-6.576073309587666671, -6.576073309587666671]","[-1.6635265505704854849, -1.6635265505704854849]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.25,0.375,"[-5.9730756984582917823, -5.9730756984582917823]","[-0.64148485168471702789, -0.64148485168471702789]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.375,0.5,"[-6.4531281535179729758, -6.4531281535179729758]","[-1.553326905963684057, -1.553326905963684057]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.375,0.5,"[-5.8076515353087092564, -5.8076515353087092564]","[-0.50125846836524112771, -0.50125846836524112771]"
0.8169579296875,0.81792640625,0.34306816219032285698699951171875,0.5073011216427421427402496337890625,0.5,0.75,"[-9.3219323507909610527, -9.3219323507909610527]","[-3.6057704993804202687, -3.6057704993804202687]"
0.8169579296875,0.81792640625,0.5073011216427421427402496337890625,0.671534081095161428493499755859375,0.5,0.75,"[-9.3791733408202375699, -9.3791733408202375699]","[-2.2366986661801080416, -2.2366986661801080416]"
0.8169579296875,0.81792640625,0.34306816219032285698699951171875,0.5073011216427421427402496337890625,0.75,1,"[-9.4259306886512899126, -9.4259306886512899126]","[-3.6546864662007161328, -3.6546864662007161328]"
0.8169579296875,0.81792640625,0.5073011216427421427402496337890625,0.671534081095161428493499755859375,0.75,1,"[-9.4183106618115157715, -9.4183106618115157715]","[-2.2322138783608282964, -2.2322138783608282964]"
0.8169579296875,0.81792640625,0.671534081095161428493499755859375,0.8357670405475807142467498779296875,0.5,0.75,"[-9.1126548709912889024, -9.1126548709912889024]","[-0.50539834422521090485, -0.50539834422521090485]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.5,0.625,"[-6.3616587199765000094, -6.3616587199765000094]","[-1.4664617724485300432, -1.4664617724485300432]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.5,0.625,"[-5.6827997165500239163, -5.6827997165500239163]","[-0.3891564632587693473, -0.3891564632587693473]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.625,0.75,"[-6.293851148287160413, -6.293851148287160413]","[-1.3984653187938971275, -1.3984653187938971275]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.625,0.75,"[-5.5874813705207042602, -5.5874813705207042602]","[-0.29943189194492475513, -0.29943189194492475513]"
0.8169579296875,0.81792640625,0.671534081095161428493499755859375,0.8357670405475807142467498779296875,0.75,1,"[-9.077494697056847528, -9.077494697056847528]","[-0.44399062937589434119, -0.44399062937589434119]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.75,0.875,"[-6.2447737945475214616, -6.2447737945475214616]","[-1.3462066162910499845, -1.3462066162910499845]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.75,0.875,"[-5.5150399400165728281, -5.5150399400165728281]","[-0.2281491148529730395, -0.2281491148529730395]"
0.8169579296875,0.81792640625,0.8357670405475807142467498779296875,0.91788352027379035712337493896484375,0.875,1,"[-6.2110743124229159662, -6.2110743124229159662]","[-1.3073886280281936667, -1.3073886280281936667]"
0.8169579296875,0.81792640625,0.91788352027379035712337493896484375,1,0.875,1,"[-5.4610895502666512158, -5.4610895502666512158]","[-0.1724710263192270332, -0.1724710263192270332]"
0.81792640625,0.8188948828125,0.34129132737079372288835048675537109375,0.5059684955280952921662628650665283203125,0,0.25,"[-9.2210126414523010396, -9.2210126414523010396]","[-3.6173008834517377252, -3.6173008834517377252]"
0.81792640625,0.8188948828125,0.5059684955280952921662628650665283203125,0.670645663685396861444175243377685546875,0,0.25,"[-9.4829566555964817098, -9.4829566555964817098]","[-2.3887846712389988468, -2.3887846712389988468]"
0.81792640625,0.8188948828125,0.34129132737079372288835048675537109375,0.5059684955280952921662628650665283203125,0.25,0.5,"[-9.2563963010129910458, -9.2563963010129910458]","[-3.5980096417088569538, -3.5980096417088569538]"
0.81792640625,0.8188948828125,0.5059684955280952921662628650665283203125,0.670645663685396861444175243377685546875,0.25,0.5,"[-9.4006910557796725669, -9.4006910557796725669]","[-2.2898994540426267363, -2.2898994540426267363]"
0.81792640625,0.8188948828125,0.670645663685396861444175243377685546875,0.8353228318426984307220876216888427734375,0,0.25,"[-9.4788357826792744021, -9.4788357826792744021]","[-0.81404780071151827681, -0.81404780071151827681]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0,0.125,"[-7.0047657062342150169, -7.0047657062342150169]","[-1.9935494263868609455, -1.9935494263868609455]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0,0.125,"[-6.5578114060303036581, -6.5578114060303036581]","[-1.0546173643424243682, -1.0546173643424243682]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.125,0.25,"[-6.7617126157175313494, -6.7617126157175313494]","[-1.8116226400872126323, -1.8116226400872126323]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.125,0.25,"[-6.2171421452943178565, -6.2171421452943178565]","[-0.82408080827280139058, -0.82408080827280139058]"
0.81792640625,0.8188948828125,0.670645663685396861444175243377685546875,0.8353228318426984307220876216888427734375,0.25,0.5,"[-9.2380937380461514152, -9.2380937380461514152]","[-0.62469823427898896195, -0.62469823427898896195]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.25,0.375,"[-6.5931564789396670534, -6.5931564789396670534]","[-1.6708279593105619387, -1.6708279593105619387]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.25,0.375,"[-5.9896920552827914719, -5.9896920552827914719]","[-0.64616726311503691615, -0.64616726311503691615]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.375,0.5,"[-6.4697055241716459051, -6.4697055241716459051]","[-1.560010581414539077, -1.560010581414539077]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.375,0.5,"[-5.8236637781681945825, -5.8236637781681945825]","[-0.50525791966097821639, -0.50525791966097821639]"
0.81792640625,0.8188948828125,0.34129132737079372288835048675537109375,0.5059684955280952921662628650665283203125,0.5,0.75,"[-9.3333925527142831413, -9.3333925527142831413]","[-3.6174397610098596445, -3.6174397610098596445]"
0.81792640625,0.8188948828125,0.5059684955280952921662628650665283203125,0.670645663685396861444175243377685546875,0.5,0.75,"[-9.3942846499187364628, -9.3942846499187364628]","[-2.245174601623507904, -2.245174601623507904]"
0.81792640625,0.8188948828125,0.34129132737079372288835048675537109375,0.5059684955280952921662628650665283203125,0.75,1,"[-9.4362529149529219552, -9.4362529149529219552]","[-3.6649942697018262905, -3.6649942697018262905]"
0.81792640625,0.8188948828125,0.5059684955280952921662628650665283203125,0.670645663685396861444175243377685546875,0.75,1,"[-9.4321894095351783704, -9.4321894095351783704]","[-2.2392172572198605351, -2.2392172572198605351]"
0.81792640625,0.8188948828125,0.670645663685396861444175243377685546875,0.8353228318426984307220876216888427734375,0.5,0.75,"[-9.1311151409128186174, -9.1311151409128186174]","[-0.50977587914691946391, -0.50977587914691946391]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.5,0.625,"[-6.3775996210483079096, -6.3775996210483079096]","[-1.472432851414152255, -1.472432851414152255]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.5,0.625,"[-5.6980883371997830267, -5.6980883371997830267]","[-0.3923806152678017134, -0.3923806152678017134]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.625,0.75,"[-6.3090631514157173854, -6.3090631514157173854]","[-1.4036504925107575747, -1.4036504925107575747]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.625,0.75,"[-5.6019621912922996643, -5.6019621912922996643]","[-0.30180986296051898199, -0.30180986296051898199]"
0.81792640625,0.8188948828125,0.670645663685396861444175243377685546875,0.8353228318426984307220876216888427734375,0.75,1,"[-9.0945829131181206151, -9.0945829131181206151]","[-0.44676420797715138411, -0.44676420797715138411]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.75,0.875,"[-6.2591862704546556984, -6.2591862704546556984]","[-1.3505464465847485389, -1.3505464465847485389]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.75,0.875,"[-5.52864839286096732, -5.52864839286096732]","[-0.22962354478294019766, -0.22962354478294019766]"
0.81792640625,0.8188948828125,0.8353228318426984307220876216888427734375,0.91766141592134921536104381084442138671875,0.875,1,"[-6.2246303447808131182, -6.2246303447808131182]","[-1.3108331593229725076, -1.3108331593229725076]"
0.81792640625,0.8188948828125,0.91766141592134921536104381084442138671875,1,0.875,1,"[-5.4737732447420182069, -5.4737732447420182069]","[-0.17299367023377018593, -0.17299367023377018593]"
0.8188948828125,0.819863359375,0.33951465506125517344379425048828125,0.669757327530627586721897125244140625,0,0.25,"[-11.99454611598741316, -11.99454611598741316]","[-0.0081696969733342228448, -0.0081696969733342228448]"
0.8188948828125,0.819863359375,0.33951465506125517344379425048828125,0.5046359912959413800828456878662109375,0.25,0.5,"[-9.2686979198055325924, -9.2686979198055325924]","[-3.6108816609562000011, -3.6108816609562000011]"
0.8188948828125,0.819863359375,0.5046359912959413800828456878662109375,0.669757327530627586721897125244140625,0.25,0.5,"[-9.4166908621185996253, -9.4166908621185996253]","[-2.2996628459498440478, -2.2996628459498440478]"
0.8188948828125,0.819863359375,0.669757327530627586721897125244140625,0.8348786637653137933609485626220703125,0,0.25,"[-9.4983815706554963754, -9.4983815706554963754]","[-0.82079775261164777955, -0.82079775261164777955]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0,0.125,"[-7.0220370406502627958, -7.0220370406502627958]","[-2.0016391912012965193, -2.0016391912012965193]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0,0.125,"[-6.5748270178728986934, -6.5748270178728986934]","[-1.0602185996927364631, -1.0602185996927364631]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.125,0.25,"[-6.7791137697357157776, -6.7791137697357157776]","[-1.8194362418608751586, -1.8194362418608751586]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.125,0.25,"[-6.2341957457876731041, -6.2341957457876731041]","[-0.82934509116068733103, -0.82934509116068733103]"
0.8188948828125,0.819863359375,0.669757327530627586721897125244140625,0.8348786637653137933609485626220703125,0.25,0.5,"[-9.2575566631363628289, -9.2575566631363628289]","[-0.63047715011055538437, -0.63047715011055538437]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.25,0.375,"[-6.6102695705296063977, -6.6102695705296063977]","[-1.6781639037700639694, -1.6781639037700639694]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.25,0.375,"[-6.0063477174253012691, -6.0063477174253012691]","[-0.65088801413793484496, -0.65088801413793484496]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.375,0.5,"[-6.4863210364816143993, -6.4863210364816143993]","[-1.5667370651676197912, -1.5667370651676197912]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.375,0.5,"[-5.8397242714372321615, -5.8397242714372321615]","[-0.50930458027134883903, -0.50930458027134883903]"
0.8188948828125,0.819863359375,0.33951465506125517344379425048828125,0.5046359912959413800828456878662109375,0.5,0.75,"[-9.3448503541577423448, -9.3448503541577423448]","[-3.6291569832936909634, -3.6291569832936909634]"
0.8188948828125,0.819863359375,0.5046359912959413800828456878662109375,0.669757327530627586721897125244140625,0.5,0.75,"[-9.4094026357490623269, -9.4094026357490623269]","[-2.2536982712997692957, -2.2536982712997692957]"
0.8188948828125,0.819863359375,0.33951465506125517344379425048828125,0.5046359912959413800828456878662109375,0.75,1,"[-9.4465812577864465283, -9.4465812577864465283]","[-3.6753607782021981976, -3.6753607782021981976]"
0.8188948828125,0.819863359375,0.5046359912959413800828456878662109375,0.669757327530627586721897125244140625,0.75,1,"[-9.4460854005091299257, -9.4460854005091299257]","[-2.2462807257771375546, -2.2462807257771375546]"
0.8188948828125,0.819863359375,0.669757327530627586721897125244140625,0.8348786637653137933609485626220703125,0.5,0.75,"[-9.1496028345295741246, -9.1496028345295741246]","[-0.51420586820162250685, -0.51420586820162250685]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.5,0.625,"[-6.3935863640812939934, -6.3935863640812939934]","[-1.4784546152530719798, -1.4784546152530719798]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.5,0.625,"[-5.7134334130926252016, -5.7134334130926252016]","[-0.3956603138857465729, -0.3956603138857465729]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.625,0.75,"[-6.3243283320839491779, -6.3243283320839491779]","[-1.4088939239369875356, -1.4088939239369875356]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.625,0.75,"[-5.6165071858503825553, -5.6165071858503825553]","[-0.30425132370085122835, -0.30425132370085122835]"
0.8188948828125,0.819863359375,0.669757327530627586721897125244140625,0.8348786637653137933609485626220703125,0.75,1,"[-9.111711148154762796, -9.111711148154762796]","[-0.44960414982777180404, -0.44960414982777180404]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.75,0.875,"[-6.2736589930816926142, -6.2736589930816926142]","[-1.3549518696875406665, -1.3549518696875406665]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.75,0.875,"[-5.5423283945051959876, -5.5423283945051959876]","[-0.23116910522048203513, -0.23116910522048203513]"
0.8188948828125,0.819863359375,0.8348786637653137933609485626220703125,0.91743933188265689668047428131103515625,0.875,1,"[-6.2382534926994086533, -6.2382534926994086533]","[-1.3143504293991352672, -1.3143504293991352672]"
0.8188948828125,0.819863359375,0.91743933188265689668047428131103515625,1,0.875,1,"[-5.486535608648852147, -5.486535608648852147]","[-0.17359484750519402207, -0.17359484750519402207]"
0.819863359375,0.8208318359375,0.33773813436115269096195697784423828125,0.668869067180576345480978488922119140625,0,0.25,"[-12.012084173937990883, -12.012084173937990883]","[-0.017106742934584556748, -0.017106742934584556748]"
0.819863359375,0.8208318359375,0.33773813436115269096195697784423828125,0.5033036007708645182214677333831787109375,0.25,0.5,"[-9.2809899406032982938, -9.2809899406032982938]","[-3.6237911989838744731, -3.6237911989838744731]"
0.819863359375,0.8208318359375,0.5033036007708645182214677333831787109375,0.668869067180576345480978488922119140625,0.25,0.5,"[-9.4326873202743382052, -9.4326873202743382052]","[-2.3094615073134088234, -2.3094615073134088234]"
0.819863359375,0.8208318359375,0.668869067180576345480978488922119140625,0.8344345335902881727404892444610595703125,0,0.25,"[-9.517928245906258411, -9.517928245906258411]","[-0.82757011580768613523, -0.82757011580768613523]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0,0.125,"[-7.0393192833207702819, -7.0393192833207702819]","[-2.0097451818038232219, -2.0097451818038232219]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0,0.125,"[-6.5918588374720172851, -6.5918588374720172851]","[-1.0658377817711628399, -1.0658377817711628399]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.125,0.25,"[-6.7965359202823041329, -6.7965359202823041329]","[-1.8272756103830236629, -1.8272756103830236629]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.125,0.25,"[-6.251278524311278062, -6.251278524311278062]","[-0.83463813510154361008, -0.83463813510154361008]"
0.819863359375,0.8208318359375,0.668869067180576345480978488922119140625,0.8344345335902881727404892444610595703125,0.25,0.5,"[-9.2770339404134247729, -9.2770339404134247729]","[-0.63629402475092200486, -0.63629402475092200486]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.25,0.375,"[-6.6274126815560094883, -6.6274126815560094883]","[-1.685534450883339419, -1.685534450883339419]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.25,0.375,"[-6.0230428216192972712, -6.0230428216192972712]","[-0.65564719649296898663, -0.65564719649296898663]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.375,0.5,"[-6.5029748204415316337, -6.5029748204415316337]","[-1.5735064587938449865, -1.5735064587938449865]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.375,0.5,"[-5.8558331943417893939, -5.8558331943417893939]","[-0.51339858424565798511, -0.51339858424565798511]"
0.819863359375,0.8208318359375,0.33773813436115269096195697784423828125,0.5033036007708645182214677333831787109375,0.5,0.75,"[-9.3563058960603893155, -9.3563058960603893155]","[-3.6409222488637071891, -3.6409222488637071891]"
0.819863359375,0.8208318359375,0.5033036007708645182214677333831787109375,0.668869067180576345480978488922119140625,0.5,0.75,"[-9.4245273973238994358, -9.4245273973238994358]","[-2.2622697600015380104, -2.2622697600015380104]"
0.819863359375,0.8208318359375,0.33773813436115269096195697784423828125,0.5033036007708645182214677333831787109375,0.75,1,"[-9.4569158463569760187, -9.4569158463569760187]","[-3.685786084495988213, -3.685786084495988213]"
0.819863359375,0.8208318359375,0.5033036007708645182214677333831787109375,0.668869067180576345480978488922119140625,0.75,1,"[-9.4599987435315213702, -9.4599987435315213702]","[-2.2534043980143119157, -2.2534043980143119157]"
0.819863359375,0.8208318359375,0.668869067180576345480978488922119140625,0.8344345335902881727404892444610595703125,0.5,0.75,"[-9.1681180774455359739, -9.1681180774455359739]","[-0.51868841896400164071, -0.51868841896400164071]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.5,0.625,"[-6.4096191099033692495, -6.4096191099033692495]","[-1.4845271986652701646, -1.4845271986652701646]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.5,0.625,"[-5.7288351614687140767, -5.7288351614687140767]","[-0.39899573267623850148, -0.39899573267623850148]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.625,0.75,"[-6.3396468802061800574, -6.3396468802061800574]","[-1.4141957795263995212, -1.4141957795263995212]"
0.819863359375,0.8208318359375,0.91721726679514408637024462223052978515625,1,0.625,0.75,"[-5.631116606360793142, -5.631116606360793142]","[-0.30675648502765667791, -0.30675648502765667791]"
0.819863359375,0.8208318359375,0.668869067180576345480978488922119140625,0.8344345335902881727404892444610595703125,0.75,1,"[-9.1288795615499314096, -9.1288795615499314096]","[-0.4525106115074541413, -0.4525106115074541413]"
0.819863359375,0.8208318359375,0.8344345335902881727404892444610595703125,0.91721726679514408637024462223052978515625,0.75,0.875,"[-6.2881921799780347015, -6.2881921799780347015]","[-1.359423082610647926, -1.359423082610647926]"
